,Vtot,Vcap,V,dVtot,dVcap,dV,theta,M,Date,Close,Signal
0,200000.05357142858,10000.0,190000.0,0.0,0.05357142857142857,0.0,0.0,0.0,2014-03-24,31.8700008392334,0
1,200001.125000287,10001.071428858419,190000.0,1.0714288584183673,1.0714288584183673,-0.0,0.0,0.0,2014-03-25,31.790000915527344,0
2,213140.75851848454,10001.119053263183,203139.58589379277,13139.633518197536,0.0476244047632714,13139.585893792771,1900000.0,190000.0,2014-03-26,32.0099983215332,1
3,219982.4011643317,10001.22599683143,209981.1215960717,6841.642645847178,0.10694356824835415,6841.535702278929,1906826.0918633016,190682.60918633017,2014-03-27,32.125,0
4,214056.41295593116,10001.368346105064,204054.9910383975,-5925.98820840054,0.14234927363399835,-5926.130557674174,1900890.5370119205,190089.05370119205,2014-03-28,32.025001525878906,0
5,206395.8485354663,10001.432537199466,196394.36242683826,-7660.564420464855,0.06419109440055493,-7660.628611559256,1960829.0652377577,196082.90652377577,2014-03-31,31.899999618530273,1
6,189157.82256457018,10001.571090300107,179156.1979028415,-17238.025970896113,0.13855310064166124,-17238.164523996755,1772996.9740071744,177299.69740071744,2014-04-01,31.59000015258789,1
7,178525.0407160066,10001.685485950946,168523.30165862705,-10632.781848563589,0.11439565083859592,-10632.896244214427,1678039.677413656,167803.9677413656,2014-04-02,31.389999389648438,1
8,186570.18635713935,10001.73311327979,176568.39967243097,8045.145641132764,0.04762732884466449,8045.098013803919,1685233.0165862706,168523.30165862705,2014-04-03,31.540000915527344,1
9,197316.21501441766,10001.813962130365,187314.34748085868,10746.028657278293,0.08084885057482892,10745.947808427718,1695919.2773642528,169591.92773642528,2014-04-04,31.739999771118164,0
10,206709.37126230684,10001.957475851767,196707.36021502645,9393.156247889176,0.14351372140038932,9393.012734167774,1705269.8701967832,170526.98701967832,2014-04-07,31.915000915527344,0
11,210718.1288126133,10002.127864676933,200715.9473765077,4008.757550306442,0.17038882516752737,4008.5871614812745,1709277.179771261,170927.7179771261,2014-04-08,31.989999771118164,0
12,203262.56212879796,10002.320904915548,193260.18765245375,-7455.566683815336,0.1930402386146333,-7455.75972405395,1701796.7870354028,170179.6787035403,2014-04-09,31.850000381469727,0
13,220850.03548597338,10002.368535270198,210847.61337927452,17587.473357175415,0.04763035464925814,17587.425726820766,1932601.8765245376,193260.18765245375,2014-04-10,32.13999938964844,1
14,232028.06609951766,10002.51037859659,222025.50214949241,11178.030613544275,0.14184332639104016,11177.888770217884,1943726.1455964588,194372.61455964588,2014-04-11,32.32500076293945,0
15,232017.8550065138,10002.712104229839,222015.0893308553,-10.211093003874574,0.20172563324931309,-10.412818637123886,1943726.1455964588,194372.61455964588,2014-04-14,32.32500076293945,0
16,238340.67633976875,10002.932424887293,228337.6903434528,6322.821333254941,0.22032065745491505,6322.601012597486,1950039.8455408807,195003.98455408806,2014-04-15,32.43000030517578,0
17,241341.57044003095,10003.162975115958,231338.35389348632,3000.894100262204,0.2305502286655716,3000.6635500335387,1953046.3365552872,195304.6336555287,2014-04-16,32.47999954223633,0
18,217575.54570377097,10003.42248664739,207572.0696456949,-23766.024736259984,0.2595115314325903,-23766.284247791416,1928994.1790594743,192899.41790594743,2014-04-17,32.08000183105469,0
19,221445.36220564,10003.482031147736,211441.8266030636,3869.8165018690424,0.059544500345690934,3869.756957368697,2075720.696456949,207572.0696456949,2014-04-21,32.13999938964844,1
20,226612.7323365726,10003.561534784525,216609.11723035938,5167.370130932586,0.07950363678879079,5167.290627295797,2080887.5122512316,208088.75122512315,2014-04-22,32.220001220703125,0
21,235681.36551726348,10003.666414623716,225677.64553121105,9068.633180690858,0.10487983919156976,9068.528300851667,2089929.193523889,208992.91935238888,2014-04-23,32.36000061035156,0
22,239551.10868371747,10003.82296795477,229547.23214433398,3869.7431664539786,0.1565533310537922,3869.586613122925,2093804.0590022637,209380.40590022638,2014-04-24,32.41999816894531,0
