,Vtot,Vcap,V,dVtot,dVcap,dV,theta,M,Date,Close,Signal
0,200000.03174603175,10000.0,190000.0,0.0,0.031746031746031744,0.0,0.0,0.0,2014-01-02,30.05500030517578,0
1,200000.66666676744,10000.634920735702,190000.0,0.634920735701688,0.634920735701688,-0.0,0.0,0.0,2014-01-03,30.03499984741211,0
2,200001.30158951876,10001.269843487025,190000.0,0.6349227513230713,0.6349227513230713,0.0,0.0,0.0,2014-01-06,30.15999984741211,0
3,200001.85714868983,10001.825402658107,190000.0,0.5555591710819966,0.5555591710819966,0.0,0.0,0.0,2014-01-07,30.260000228881836,0
4,200002.41270940413,10002.380963372409,190000.0,0.5555607143019162,0.5555607143019162,-0.0,0.0,0.0,2014-01-08,30.149999618530273,0
5,200002.96827166167,10002.936525629935,190000.0,0.5555622575261226,0.5555622575261226,0.0,0.0,0.0,2014-01-09,30.325000762939453,0
6,200003.52383546243,10003.49208943069,190000.0,0.5555638007546158,0.5555638007546158,0.0,0.0,0.0,2014-01-10,30.690000534057617,0
7,200004.07940080643,10004.047654774678,190000.0,0.5555653439873957,0.5555653439873957,0.0,0.0,0.0,2014-01-13,30.795000076293945,0
8,200004.63496769365,10004.603221661902,190000.0,0.5555668872244623,0.5555668872244623,-0.0,0.0,0.0,2014-01-14,30.69499969482422,0
9,200005.1905361241,10005.158790092368,190000.0,0.5555684304658157,0.5555684304658157,-0.0,0.0,0.0,2014-01-15,30.665000915527344,0
10,200005.74610609782,10005.714360066078,190000.0,0.5555699737114559,0.5555699737114559,0.0,0.0,0.0,2014-01-16,30.815000534057617,0
11,200006.3016776148,10006.26993158304,190000.0,0.5555715169613828,0.5555715169613828,0.0,0.0,0.0,2014-01-17,30.950000762939453,0
12,200006.857250675,10006.825504643255,190000.0,0.5555730602155967,0.5555730602155967,0.0,0.0,0.0,2014-01-21,30.985000610351562,0
13,200007.41282527847,10007.381079246728,190000.0,0.5555746034740973,0.5555746034740973,-0.0,0.0,0.0,2014-01-22,30.915000915527344,0
14,200007.9684014252,10007.936655393465,190000.0,0.5555761467368847,0.5555761467368847,0.0,0.0,0.0,2014-01-23,31.280000686645508,0
15,200008.5239791152,10008.492233083469,190000.0,0.555577690003959,0.555577690003959,0.0,0.0,0.0,2014-01-24,31.469999313354492,0
16,200009.0795583485,10009.047812316745,190000.0,0.5555792332753201,0.5555792332753201,-0.0,0.0,0.0,2014-01-27,31.274999618530273,0
17,200009.63513912505,10009.603393093295,190000.0,0.555580776550968,0.555580776550968,0.0,0.0,0.0,2014-01-28,31.344999313354492,0
18,200010.19072144487,10010.158975413126,190000.0,0.5555823198309029,0.5555823198309029,0.0,0.0,0.0,2014-01-29,31.59000015258789,0
19,200010.74630530798,10010.71455927624,190000.0,0.5555838631151246,0.5555838631151246,-0.0,0.0,0.0,2014-01-30,31.459999084472656,0
20,200011.30189071439,10011.270144682645,190000.0,0.5555854064036333,0.5555854064036333,0.0,0.0,0.0,2014-01-31,31.709999084472656,0
21,200011.85747766407,10011.825731632342,190000.0,0.5555869496964289,0.5555869496964289,0.0,0.0,0.0,2014-02-03,31.979999542236328,0
22,200012.41306615708,10012.381320125334,190000.0,0.5555884929935113,0.5555884929935113,-0.0,0.0,0.0,2014-02-04,31.709999084472656,0
23,200012.96865619338,10012.936910161628,190000.0,0.5555900362948808,0.5555900362948808,-0.0,0.0,0.0,2014-02-05,31.415000915527344,0
24,200013.524247773,10013.49250174123,190000.0,0.5555915796005372,0.5555915796005372,-0.0,0.0,0.0,2014-02-06,31.299999237060547,0
25,200014.00047044977,10013.96872441801,190000.0,0.47622267678041186,0.47622267678041186,0.0,0.0,0.0,2014-02-07,31.325000762939453,0
26,200014.55606489553,10014.524318863761,190000.0,0.5555944457512494,0.5555944457512494,0.0,0.0,0.0,2014-02-10,31.389999389648438,0
27,200015.03229002902,10015.00054399725,190000.0,0.47622513348784645,0.47622513348784645,-0.0,0.0,0.0,2014-02-11,31.229999542236328,0
28,200015.58788734092,10015.556141309167,190000.0,0.5555973119167473,0.5555973119167473,-0.0,0.0,0.0,2014-02-12,31.065000534057617,0
29,200016.06411493113,10016.032368899376,190000.0,0.4762275902079545,0.4762275902079545,0.0,0.0,0.0,2014-02-13,31.260000228881836,0
30,200016.54034365522,10016.508597623459,190000.0,0.4762287240831693,0.4762287240831693,-0.0,0.0,0.0,2014-02-14,31.225000381469727,0
31,200017.09594515618,10017.064199124414,190000.0,0.5556015009545978,0.5556015009545978,0.0,0.0,0.0,2014-02-18,31.334999084472656,0
32,200017.65154820046,10017.619802168705,190000.0,0.5556030442921005,0.5556030442921005,-0.0,0.0,0.0,2014-02-19,31.204999923706055,0
33,200018.2071527881,10018.17540675634,190000.0,0.5556045876338902,0.5556045876338902,-0.0,0.0,0.0,2014-02-20,31.165000915527344,0
34,200018.76275891907,10018.73101288732,190000.0,0.5556061309799669,0.5556061309799669,0.0,0.0,0.0,2014-02-21,31.280000686645508,0
35,200019.3183665934,10019.28662056165,190000.0,0.5556076743303308,0.5556076743303308,-0.0,0.0,0.0,2014-02-24,31.204999923706055,0
36,200019.8739758111,10019.842229779335,190000.0,0.5556092176849816,0.5556092176849816,0.0,0.0,0.0,2014-02-25,31.475000381469727,0
37,200020.42958657214,10020.39784054038,190000.0,0.5556107610439197,0.5556107610439197,0.0,0.0,0.0,2014-02-26,31.610000610351562,0
38,200020.98519887653,10020.953452844788,190000.0,0.5556123044071448,0.5556123044071448,0.0,0.0,0.0,2014-02-27,31.770000457763672,0
39,200021.46143931747,10021.429693285738,190000.0,0.47624044094970597,0.47624044094970597,0.0,0.0,0.0,2014-02-28,31.780000686645508,0
40,200022.01705448813,10021.985308456402,190000.0,0.5556151706647707,0.5556151706647707,0.0,0.0,0.0,2014-03-03,31.915000915527344,0
41,200022.57267120216,10022.540925170442,190000.0,0.5556167140402448,0.5556167140402448,-0.0,0.0,0.0,2014-03-04,31.4950008392334,0
42,200023.20766349635,10023.175917464636,190000.0,0.6349922941942926,0.6349922941942926,0.0,0.0,0.0,2014-03-05,31.540000915527344,0
43,200023.84265780638,10023.810911774679,190000.0,0.6349943100428456,0.6349943100428456,-0.0,0.0,0.0,2014-03-06,31.274999618530273,0
44,200024.47765413226,10024.445908100577,190000.0,0.6349963258977981,0.6349963258977981,-0.0,0.0,0.0,2014-03-07,31.09000015258789,0
45,200025.11265247402,10025.080906442336,190000.0,0.63499834175915,0.63499834175915,0.0,0.0,0.0,2014-03-10,31.104999542236328,0
46,200025.74765283166,10025.715906799962,190000.0,0.6350003576269017,0.6350003576269017,0.0,0.0,0.0,2014-03-11,31.18000030517578,0
47,200026.38265520518,10026.350909173463,190000.0,0.6350023735010529,0.6350023735010529,0.0,0.0,0.0,2014-03-12,31.415000915527344,0
48,200027.01765959457,10026.985913562845,190000.0,0.6350043893816038,0.6350043893816038,0.0,0.0,0.0,2014-03-13,31.795000076293945,0
49,200027.65266599983,10027.620919968114,190000.0,0.6350064052685542,0.6350064052685542,0.0,0.0,0.0,2014-03-14,31.80500030517578,0
50,200028.287674421,10028.255928389277,190000.0,0.6350084211619043,0.6350084211619043,-0.0,0.0,0.0,2014-03-17,31.59000015258789,0
51,200028.92268485806,10028.890938826338,190000.0,0.635010437061654,0.635010437061654,0.0,0.0,0.0,2014-03-18,31.665000915527344,0
52,200029.55769731101,10029.525951279305,190000.0,0.6350124529678034,0.6350124529678034,-0.0,0.0,0.0,2014-03-19,31.440000534057617,0
53,200030.1927117799,10030.160965748186,190000.0,0.6350144688803524,0.6350144688803524,-0.0,0.0,0.0,2014-03-20,31.3799991607666,0
54,200030.8277282647,10030.795982232985,190000.0,0.6350164847993013,0.6350164847993013,0.0,0.0,0.0,2014-03-21,31.665000915527344,0
55,200031.54212407803,10031.5103780463,190000.0,0.714395813315231,0.714395813315231,0.0,0.0,0.0,2014-03-24,31.8700008392334,0
56,200032.25652244277,10032.224776411029,190000.0,0.7143983647288501,0.7143983647288501,-0.0,0.0,0.0,2014-03-25,31.790000915527344,0
57,200032.89154547936,10032.859799447608,190000.0,0.6350230365791834,0.6350230365791834,0.0,0.0,0.0,2014-03-26,32.0099983215332,0
58,200033.5265705319,10033.494824500132,190000.0,0.6350250525253313,0.6350250525253313,0.0,0.0,0.0,2014-03-27,32.125,0
59,200034.16159760035,10034.12985156861,190000.0,0.635027068477879,0.635027068477879,-0.0,0.0,0.0,2014-03-28,32.025001525878906,0
60,200034.63786941368,10034.606123381938,190000.0,0.47627181332761986,0.47627181332761986,-0.0,0.0,0.0,2014-03-31,31.899999618530273,0
61,200035.27290001008,10035.24115397835,190000.0,0.635030596410837,0.635030596410837,-0.0,0.0,0.0,2014-04-01,31.59000015258789,0
62,200035.98731169902,10035.955565667278,190000.0,0.7144116889286074,0.7144116889286074,-0.0,0.0,0.0,2014-04-02,31.389999389648438,0
63,200036.6223465794,10036.590600547634,190000.0,0.6350348803546001,0.6350348803546001,0.0,0.0,0.0,2014-04-03,31.540000915527344,0
64,200037.25738347572,10037.225637443971,190000.0,0.6350368963383473,0.6350368963383473,0.0,0.0,0.0,2014-04-04,31.739999771118164,0
65,200037.97180225208,10037.940056220341,190000.0,0.7144187763695561,0.7144187763695561,0.0,0.0,0.0,2014-04-07,31.915000915527344,0
66,200038.6068434324,10038.575097400666,190000.0,0.6350411803246098,0.6350411803246098,0.0,0.0,0.0,2014-04-08,31.989999771118164,0
67,200039.24188662873,10039.210140596995,190000.0,0.6350431963283568,0.6350431963283568,-0.0,0.0,0.0,2014-04-09,31.850000381469727,0
68,200039.87693184108,10039.845185809334,190000.0,0.635045212338504,0.635045212338504,0.0,0.0,0.0,2014-04-10,32.13999938964844,0
69,200040.59135997298,10040.559613941234,190000.0,0.7144281318994324,0.7144281318994324,0.0,0.0,0.0,2014-04-11,32.32500076293945,0
70,200041.30579065642,10041.274044624663,190000.0,0.7144306834284749,0.7144306834284749,-0.0,0.0,0.0,2014-04-14,32.32500076293945,0
